method,scenario,iteration,converged,time_sec,n_iter,objective,tau2,n_params,init_val_idx,message
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,6,True,0.0020287036895751953,,,1.3450810820245903e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,6,True,0.0014872550964355469,,,1.3450810820245903e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,7,True,0.0015149116516113281,,,8.648978931314086e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,7,True,0.0017545223236083984,,,8.648978931314086e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,8,True,0.0014655590057373047,,,1.2295980585573247e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,8,True,0.0014712810516357422,,,1.2295980585573247e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,9,True,0.0017366409301757812,,,4.967080965341714e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,9,True,0.0015430450439453125,,,4.967080965341714e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,10,True,0.0015347003936767578,,,4.96137755698712e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,10,True,0.0016298294067382812,,,4.96137755698712e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,11,True,0.0014846324920654297,,,2.677645085521707e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,11,True,0.0017371177673339844,,,2.677645085521707e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,12,True,0.001867055892944336,,,2.2187899545203918e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,12,True,0.0014739036560058594,,,2.2187899545203918e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,13,True,0.0017096996307373047,,,5.506388467072218e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,13,True,0.0014984607696533203,,,5.506388467072218e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,14,True,0.0015304088592529297,,,6.857814706420904e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,14,True,0.0014567375183105469,,,6.857814706420904e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,15,True,0.0018031597137451172,,,6.220282389857923e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,15,True,0.001589059829711914,,,6.220282389857923e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,16,True,0.0014545917510986328,,,2.190917162603191e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,16,True,0.0018239021301269531,,,2.190917162603191e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,17,True,0.001466989517211914,,,3.781299129420598e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,17,True,0.0015323162078857422,,,3.781299129420598e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,18,True,0.0015957355499267578,,,2.8473715118256443e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,18,True,0.001669168472290039,,,2.8473715118256443e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,19,True,0.0016193389892578125,,,4.4636934537482844e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,19,True,0.0017125606536865234,,,4.4636934537482844e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,20,True,0.002166748046875,,,3.3403801274405823e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,20,True,0.0016636848449707031,,,3.3403801274405823e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,21,True,0.0015702247619628906,,,1.2654839463461989e-06,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,21,True,0.0016851425170898438,,,1.2654839463461989e-06,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,22,True,0.0015652179718017578,,,1.0788856722459031e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,22,True,0.001605987548828125,,,1.0788856722459031e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,23,True,0.0016291141510009766,,,3.281307672776344e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,23,True,0.001753091812133789,,,3.281307672776344e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,24,True,0.0015251636505126953,,,4.001021646383302e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,24,True,0.001756429672241211,,,4.001021646383302e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,25,True,0.0015382766723632812,,,2.0788261734000124e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,25,True,0.0018901824951171875,,,2.0788261734000124e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,26,True,0.0015261173248291016,,,4.792886918640325e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,26,True,0.0017273426055908203,,,4.792886918640325e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,27,True,0.001491546630859375,,,2.676043346593057e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,27,True,0.0019059181213378906,,,2.676043346593057e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,28,True,0.0015616416931152344,,,3.9954148428220816e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,28,True,0.001584768295288086,,,3.9954148428220816e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,29,True,0.0023622512817382812,,,3.567423746461662e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,29,True,0.0018358230590820312,,,3.567423746461662e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,30,True,0.0015912055969238281,,,2.621558964398424e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,30,True,0.0016217231750488281,,,2.621558964398424e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,31,True,0.0014865398406982422,,,6.224092890267783e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,31,True,0.0017781257629394531,,,6.224092890267783e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,32,True,0.001596689224243164,,,4.2552254353064166e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,32,True,0.0014696121215820312,,,4.2552254353064166e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,33,True,0.0017940998077392578,,,5.081194968690734e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,33,True,0.001552581787109375,,,5.081194968690734e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,34,True,0.001768350601196289,,,8.592375380694608e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,34,True,0.0017991065979003906,,,8.592375380694608e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,35,True,0.0017452239990234375,,,3.796895914913967e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,35,True,0.0016219615936279297,,,3.796895914913967e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,36,True,0.002094268798828125,,,1.617530258653275e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,36,True,0.0014109611511230469,,,1.617530258653275e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,37,True,0.0015606880187988281,,,7.710531329121419e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,37,True,0.0016620159149169922,,,7.710531329121419e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,38,True,0.0015649795532226562,,,2.9302466238121325e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,38,True,0.0015797615051269531,,,2.9302466238121325e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,39,True,0.0015952587127685547,,,4.084490473856145e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,39,True,0.0014758110046386719,,,4.084490473856145e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,40,True,0.002004861831665039,,,1.206211551972518e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,40,True,0.0017359256744384766,,,1.206211551972518e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,41,True,0.0018496513366699219,,,4.896837427815951e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,41,True,0.001619100570678711,,,4.896837427815951e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,42,True,0.0018982887268066406,,,4.3716869965686323e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,42,True,0.001508474349975586,,,4.3716869965686323e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,43,True,0.0020973682403564453,,,2.652227597427835e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,43,True,0.0014622211456298828,,,2.652227597427835e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,44,True,0.0016112327575683594,,,2.9040602526637407e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,44,True,0.0018606185913085938,,,2.9040602526637407e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,45,True,0.0015611648559570312,,,2.2157877532402804e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,45,True,0.001537322998046875,,,2.2157877532402804e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,46,True,0.0015347003936767578,,,1.6144548627193672e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,46,True,0.001420736312866211,,,1.6144548627193672e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,47,True,0.0015423297882080078,,,2.9173282027545595e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,47,True,0.00152587890625,,,2.9173282027545595e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,48,True,0.0016705989837646484,,,4.5561334440224175e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,48,True,0.0023174285888671875,,,4.5561334440224175e-07,,,Success
TwoStage_DL_HKSJ,U-Shaped (Moderate Het)_k10,49,True,0.0016598701477050781,,,5.270720717776763e-07,,,Success
TwoStage_DL_Normal,U-Shaped (Moderate Het)_k10,49,True,0.0017099380493164062,,,5.270720717776763e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,0,True,0.0018019676208496094,,,2.623052936217856e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,0,True,0.0019693374633789062,,,2.623052936217856e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,1,True,0.0017685890197753906,,,1.9385689093380164e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,1,True,0.0019533634185791016,,,1.9385689093380164e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,2,True,0.001773834228515625,,,3.9307422804883086e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,2,True,0.002081632614135742,,,3.9307422804883086e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,3,True,0.0017201900482177734,,,3.3464906572471757e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,3,True,0.0020842552185058594,,,3.3464906572471757e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,4,True,0.0018477439880371094,,,1.66803269182411e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,4,True,0.0021734237670898438,,,1.66803269182411e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,5,True,0.0017819404602050781,,,2.2943456059999392e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,5,True,0.0019855499267578125,,,2.2943456059999392e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,6,True,0.002031564712524414,,,2.8653845894635067e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,6,True,0.0018503665924072266,,,2.8653845894635067e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,7,True,0.002123594284057617,,,1.6590229288884975e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,7,True,0.0016751289367675781,,,1.6590229288884975e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,8,True,0.002012014389038086,,,2.2212711091388832e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,8,True,0.0016131401062011719,,,2.2212711091388832e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,9,True,0.0017514228820800781,,,2.6187887147910883e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,9,True,0.0020508766174316406,,,2.6187887147910883e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,10,True,0.0017464160919189453,,,7.445351363590554e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,10,True,0.0018718242645263672,,,7.445351363590554e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,11,True,0.0017428398132324219,,,3.6974301845641006e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,11,True,0.0021085739135742188,,,3.6974301845641006e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,12,True,0.0017561912536621094,,,3.285562984779728e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,12,True,0.001832723617553711,,,3.285562984779728e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,13,True,0.0019431114196777344,,,3.0130588848529837e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,13,True,0.0017611980438232422,,,3.0130588848529837e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,14,True,0.0023488998413085938,,,4.1262863542601944e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,14,True,0.0019156932830810547,,,4.1262863542601944e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,15,True,0.002523183822631836,,,1.885692473392734e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,15,True,0.003429889678955078,,,1.885692473392734e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,16,True,0.0018162727355957031,,,5.273482777348397e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,16,True,0.0018496513366699219,,,5.273482777348397e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,17,True,0.0017781257629394531,,,2.809351229354234e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,17,True,0.0019168853759765625,,,2.809351229354234e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,18,True,0.0021517276763916016,,,3.949603198353505e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,18,True,0.0018606185913085938,,,3.949603198353505e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,19,True,0.0017516613006591797,,,1.745968840405366e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,19,True,0.0020856857299804688,,,1.745968840405366e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,20,True,0.0017418861389160156,,,1.0850096355623557e-06,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,20,True,0.00238800048828125,,,1.0850096355623557e-06,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,21,True,0.002908945083618164,,,2.8389628079247704e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,21,True,0.0018146038055419922,,,2.8389628079247704e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,22,True,0.0018372535705566406,,,5.602075785031886e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,22,True,0.0021123886108398438,,,5.602075785031886e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,23,True,0.0017437934875488281,,,3.7253039020638953e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,23,True,0.002106904983520508,,,3.7253039020638953e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,24,True,0.0017285346984863281,,,4.4430622258232493e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,24,True,0.002224445343017578,,,4.4430622258232493e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,25,True,0.0018033981323242188,,,3.6731789611548513e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,25,True,0.0020165443420410156,,,3.6731789611548513e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,26,True,0.0016903877258300781,,,6.058300939670659e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,26,True,0.0019085407257080078,,,6.058300939670659e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,27,True,0.001985311508178711,,,3.605551897555509e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,27,True,0.0017940998077392578,,,3.605551897555509e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,28,True,0.0020503997802734375,,,3.8891364725428686e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,28,True,0.0018033981323242188,,,3.8891364725428686e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,29,True,0.0018033981323242188,,,4.3011695339786715e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,29,True,0.0022597312927246094,,,4.3011695339786715e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,30,True,0.0018684864044189453,,,3.761868725495407e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,30,True,0.001893758773803711,,,3.761868725495407e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,31,True,0.0019986629486083984,,,1.6906228228535952e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,31,True,0.0017833709716796875,,,1.6906228228535952e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,32,True,0.0022001266479492188,,,2.2714029013145756e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,32,True,0.001552581787109375,,,2.2714029013145756e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,33,True,0.001991748809814453,,,3.023922104040718e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,33,True,0.0018227100372314453,,,3.023922104040718e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,34,True,0.0021517276763916016,,,5.534721978311471e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,34,True,0.0018105506896972656,,,5.534721978311471e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,35,True,0.0022368431091308594,,,2.0464382039252745e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,35,True,0.001977682113647461,,,2.0464382039252745e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,36,True,0.001832723617553711,,,3.7550512011568536e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,36,True,0.0019729137420654297,,,3.7550512011568536e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,37,True,0.0018467903137207031,,,3.5298321328838675e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,37,True,0.001990795135498047,,,3.5298321328838675e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,38,True,0.0018651485443115234,,,1.5582336637274917e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,38,True,0.002031087875366211,,,1.5582336637274917e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,39,True,0.0019714832305908203,,,1.738995185824754e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,39,True,0.0020155906677246094,,,1.738995185824754e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,40,True,0.0017993450164794922,,,2.2760343658297852e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,40,True,0.0019478797912597656,,,2.2760343658297852e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,41,True,0.0016672611236572266,,,2.177323995577775e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,41,True,0.002086162567138672,,,2.177323995577775e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,42,True,0.001725912094116211,,,3.558806183790872e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,42,True,0.0018832683563232422,,,3.558806183790872e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,43,True,0.001735687255859375,,,1.7448789576081758e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,43,True,0.0017807483673095703,,,1.7448789576081758e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,44,True,0.0022726058959960938,,,2.791934271132753e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,44,True,0.0015840530395507812,,,2.791934271132753e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,45,True,0.0023691654205322266,,,2.0224887856812075e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,45,True,0.0016274452209472656,,,2.0224887856812075e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,46,True,0.0026395320892333984,,,5.285690027105106e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,46,True,0.0015866756439208984,,,5.285690027105106e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,47,True,0.0023458003997802734,,,1.123106251257169e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,47,True,0.0015561580657958984,,,1.123106251257169e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,48,True,0.00176239013671875,,,5.66844739084101e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,48,True,0.002113819122314453,,,5.66844739084101e-07,,,Success
TwoStage_DL_HKSJ,Quadratic (Moderate Het)_k12,49,True,0.0017764568328857422,,,3.472243782215238e-07,,,Success
TwoStage_DL_Normal,Quadratic (Moderate Het)_k12,49,True,0.0017709732055664062,,,3.472243782215238e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,0,True,0.0025625228881835938,,,6.70724625735714e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,0,True,0.002648591995239258,,,6.70724625735714e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,1,True,0.0027816295623779297,,,6.350201230073856e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,1,True,0.0029783248901367188,,,6.350201230073856e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,2,True,0.0017747879028320312,,,8.95836980907807e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,2,True,0.0019059181213378906,,,8.95836980907807e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,3,True,0.0022182464599609375,,,6.333123232042399e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,3,True,0.002239704132080078,,,6.333123232042399e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,4,True,0.001748800277709961,,,5.323142364894196e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,4,True,0.0018160343170166016,,,5.323142364894196e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,5,True,0.0018398761749267578,,,7.113871341412419e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,5,True,0.0016908645629882812,,,7.113871341412419e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,6,True,0.0021085739135742188,,,5.396542081332182e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,6,True,0.0018286705017089844,,,5.396542081332182e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,7,True,0.0021038055419921875,,,4.839092367717325e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,7,True,0.0018873214721679688,,,4.839092367717325e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,8,True,0.0022296905517578125,,,6.149729032154118e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,8,True,0.0015649795532226562,,,6.149729032154118e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,9,True,0.0020904541015625,,,5.587373980879871e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,9,True,0.0015873908996582031,,,5.587373980879871e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,10,True,0.0017142295837402344,,,1.3438642388540113e-06,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,10,True,0.001985788345336914,,,1.3438642388540113e-06,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,11,True,0.0016980171203613281,,,1.2934312489569103e-06,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,11,True,0.002043485641479492,,,1.2934312489569103e-06,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,12,True,0.0019533634185791016,,,1.1942368089727924e-06,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,12,True,0.002108335494995117,,,1.1942368089727924e-06,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,13,True,0.0018916130065917969,,,7.825728045576332e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,13,True,0.002184152603149414,,,7.825728045576332e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,14,True,0.002012968063354492,,,1.1359606232089162e-06,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,14,True,0.0020906925201416016,,,1.1359606232089162e-06,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,15,True,0.0017027854919433594,,,5.976236364365867e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,15,True,0.002149343490600586,,,5.976236364365867e-07,,,Success
TwoStage_DL_HKSJ,Log (High Het)_k12,16,True,0.0016770362854003906,,,9.13951530847771e-07,,,Success
TwoStage_DL_Normal,Log (High Het)_k12,16,True,0.0020627975463867188,,,9.13951530847771e-07,,,Success
