method,scenario,iteration,converged,time_sec,n_iter,objective,tau2,n_params,init_val_idx,message
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,29,True,0.0023169517517089844,,,1.7892604398906692e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,29,True,0.0013763904571533203,,,,,,Success
OneStage_RCS,4_threshold_mod_het,29,True,0.24105119705200195,,,0.026701876944797327,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,30,True,0.002191781997680664,,,3.0464395802773204e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,30,True,0.0014111995697021484,,,,,,Success
OneStage_RCS,4_threshold_mod_het,30,True,0.25725340843200684,,,0.033231419625794865,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,31,True,0.0021200180053710938,,,1.966033527430312e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,31,True,0.0012640953063964844,,,,,,Success
OneStage_RCS,4_threshold_mod_het,31,True,0.17423439025878906,,,0.022857890893384112,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,32,True,0.002202749252319336,,,2.1519940172613418e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,32,True,0.0014309883117675781,,,,,,Success
OneStage_RCS,4_threshold_mod_het,32,True,0.1903986930847168,,,0.02396848150921326,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,33,True,0.0022439956665039062,,,6.340457510083446e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,33,True,0.0015323162078857422,,,,,,Success
OneStage_RCS,4_threshold_mod_het,33,True,0.20763111114501953,,,0.06982837795761816,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,34,True,0.0021467208862304688,,,1.8030159687898045e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,34,True,0.0015206336975097656,,,,,,Success
OneStage_RCS,4_threshold_mod_het,34,True,0.12448549270629883,,,0.02081397495915844,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,35,True,0.002332925796508789,,,4.7610755519954187e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,35,True,0.0013210773468017578,,,,,,Success
OneStage_RCS,4_threshold_mod_het,35,True,0.24267077445983887,,,0.047066922780811336,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,36,True,0.00225830078125,,,2.729176911718593e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,36,True,0.0016064643859863281,,,,,,Success
OneStage_RCS,4_threshold_mod_het,36,True,0.1899123191833496,,,0.036779438584345174,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,37,True,0.0022296905517578125,,,1.7324440567977885e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,37,True,0.0014789104461669922,,,,,,Success
OneStage_RCS,4_threshold_mod_het,37,True,0.08948111534118652,,,0.02324477593656409,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,38,True,0.0022575855255126953,,,2.9163734729101415e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,38,True,0.0015685558319091797,,,,,,Success
OneStage_RCS,4_threshold_mod_het,38,True,0.29718899726867676,,,0.03977126441176726,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,39,True,0.0026578903198242188,,,5.704165960837178e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,39,True,0.001302480697631836,,,,,,Success
OneStage_RCS,4_threshold_mod_het,39,True,0.28065061569213867,,,0.06641617949316388,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,40,True,0.002451658248901367,,,2.1081726978926284e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,40,True,0.001338958740234375,,,,,,Success
OneStage_RCS,4_threshold_mod_het,40,True,0.20218300819396973,,,0.02394897688144222,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,41,True,0.002176046371459961,,,6.917508173803675e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,41,True,0.00135040283203125,,,,,,Success
OneStage_RCS,4_threshold_mod_het,41,True,0.24796056747436523,,,0.07183765041863813,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,42,True,0.002450704574584961,,,4.998588660115352e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,42,True,0.0014221668243408203,,,,,,Success
OneStage_RCS,4_threshold_mod_het,42,True,0.21128416061401367,,,0.05759540912485533,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,43,True,0.0026144981384277344,,,4.11789542792286e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,43,True,0.001516580581665039,,,,,,Success
OneStage_RCS,4_threshold_mod_het,43,True,0.14281249046325684,,,0.04589619532121642,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,44,True,0.002240419387817383,,,2.5955585050140884e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,44,True,0.0015344619750976562,,,,,,Success
OneStage_RCS,4_threshold_mod_het,44,True,0.11420106887817383,,,0.031841194669432804,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,45,True,0.002302885055541992,,,2.8111185980531607e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,45,True,0.0018150806427001953,,,,,,Success
OneStage_RCS,4_threshold_mod_het,45,True,0.22466564178466797,,,0.03682667450881126,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,46,True,0.002155780792236328,,,2.1543243842017135e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,46,True,0.0015752315521240234,,,,,,Success
OneStage_RCS,4_threshold_mod_het,46,True,0.12491345405578613,,,0.02201086165247307,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,47,True,0.002145051956176758,,,6.780689700205425e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,47,True,0.0014102458953857422,,,,,,Success
OneStage_RCS,4_threshold_mod_het,47,True,0.25124096870422363,,,0.0730827313901092,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,48,True,0.0022399425506591797,,,7.138141176977615e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,48,True,0.0013730525970458984,,,,,,Success
OneStage_RCS,4_threshold_mod_het,48,True,0.24577665328979492,,,0.08113581936859131,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,49,True,0.0024080276489257812,,,4.462210109611913e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,49,True,0.0014042854309082031,,,,,,Success
OneStage_RCS,4_threshold_mod_het,49,True,0.14276766777038574,,,0.043199122848233115,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,0,True,0.003171682357788086,,,1.555127407935128e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,0,True,0.0018525123596191406,,,,,,Success
OneStage_RCS,5_u_shaped,0,True,0.23460078239440918,,,0.016750144722582568,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,1,True,0.0031342506408691406,,,3.981027952776288e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,1,True,0.0017857551574707031,,,,,,Success
OneStage_RCS,5_u_shaped,1,True,0.18220949172973633,,,0.04341728313896854,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,2,True,0.0021467208862304688,,,3.4923872670577046e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,2,True,0.001348733901977539,,,,,,Success
OneStage_RCS,5_u_shaped,2,True,0.3422524929046631,,,0.046959644241443915,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,3,True,0.0025103092193603516,,,1.6651283395819854e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,3,True,0.0014998912811279297,,,,,,Success
OneStage_RCS,5_u_shaped,3,True,0.254086971282959,,,0.01983029631808477,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,4,True,0.0025064945220947266,,,2.8173959363961304e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,4,True,0.0013873577117919922,,,,,,Success
OneStage_RCS,5_u_shaped,4,True,0.3000211715698242,,,0.031920519947878145,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,5,True,0.0027451515197753906,,,4.1004935428171176e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,5,True,0.0013988018035888672,,,,,,Success
OneStage_RCS,5_u_shaped,5,True,0.14769792556762695,,,0.0382294045916839,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,6,True,0.002450227737426758,,,3.442328002084214e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,6,True,0.0014262199401855469,,,,,,Success
OneStage_RCS,5_u_shaped,6,True,0.20963191986083984,,,0.044947502393399064,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,7,True,0.002191781997680664,,,4.215274151787615e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,7,True,0.001298666000366211,,,,,,Success
OneStage_RCS,5_u_shaped,7,True,0.19344544410705566,,,0.054946688545915424,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,8,True,0.0021758079528808594,,,6.005006252846075e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,8,True,0.0015323162078857422,,,,,,Success
OneStage_RCS,5_u_shaped,8,True,0.2877330780029297,,,0.062112989049487595,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,9,True,0.002174854278564453,,,4.756071773676931e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,9,True,0.0013535022735595703,,,,,,Success
OneStage_RCS,5_u_shaped,9,True,0.3033256530761719,,,0.06076039438911566,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,10,True,0.002282381057739258,,,5.129860968717222e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,10,True,0.0014634132385253906,,,,,,Success
OneStage_RCS,5_u_shaped,10,True,0.1862931251525879,,,0.05371804730531535,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,11,True,0.002593994140625,,,8.847470690903119e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,11,True,0.0015654563903808594,,,,,,Success
OneStage_RCS,5_u_shaped,11,True,0.15148377418518066,,,0.11645328914399661,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,12,True,0.0023598670959472656,,,2.3336218025867983e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,12,True,0.0014574527740478516,,,,,,Success
OneStage_RCS,5_u_shaped,12,True,0.23480510711669922,,,0.02439326440014267,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,13,True,0.0024437904357910156,,,3.2346581436394214e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,13,True,0.0014200210571289062,,,,,,Success
OneStage_RCS,5_u_shaped,13,True,0.2514312267303467,,,0.03430784259327914,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,14,True,0.0022971630096435547,,,4.3703499404193295e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,14,True,0.00138092041015625,,,,,,Success
OneStage_RCS,5_u_shaped,14,True,0.2111656665802002,,,0.04340596522106209,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,15,True,0.0021364688873291016,,,3.370080184874165e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,15,True,0.0013382434844970703,,,,,,Success
OneStage_RCS,5_u_shaped,15,True,0.23857545852661133,,,0.04875685067626867,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,16,True,0.002415895462036133,,,4.2314119642369113e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,16,True,0.0014085769653320312,,,,,,Success
OneStage_RCS,5_u_shaped,16,True,0.11704325675964355,,,0.05441054176511352,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,17,True,0.0021584033966064453,,,2.721674277517196e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,17,True,0.0013773441314697266,,,,,,Success
OneStage_RCS,5_u_shaped,17,True,0.26042819023132324,,,0.03202485881925619,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,18,True,0.002168416976928711,,,3.078013623269144e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,18,True,0.0013279914855957031,,,,,,Success
OneStage_RCS,5_u_shaped,18,True,0.1673436164855957,,,0.042129407278906766,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,19,True,0.0031943321228027344,,,4.7333409142484116e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,19,True,0.0018885135650634766,,,,,,Success
OneStage_RCS,5_u_shaped,19,True,0.34310030937194824,,,0.051634916413751036,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,20,True,0.0022416114807128906,,,3.8154101888633893e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,20,True,0.001337289810180664,,,,,,Success
OneStage_RCS,5_u_shaped,20,True,0.13976836204528809,,,0.038582241280555735,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,21,True,0.0021245479583740234,,,3.845772810048627e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,21,True,0.0013628005981445312,,,,,,Success
OneStage_RCS,5_u_shaped,21,True,0.29102659225463867,,,0.0432624175451225,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,22,True,0.002183198928833008,,,3.33288832519621e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,22,True,0.001434326171875,,,,,,Success
OneStage_RCS,5_u_shaped,22,True,0.24391794204711914,,,0.03773802866911385,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,23,True,0.002151012420654297,,,2.8511069582398504e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,23,True,0.0012807846069335938,,,,,,Success
OneStage_RCS,5_u_shaped,23,True,0.20012497901916504,,,0.030685734655831413,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,24,True,0.0029578208923339844,,,8.140823173116366e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,24,True,0.0014345645904541016,,,,,,Success
OneStage_RCS,5_u_shaped,24,True,0.28108692169189453,,,0.09999999032217625,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,25,True,0.002363920211791992,,,2.0321353023178328e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,25,True,0.0013439655303955078,,,,,,Success
OneStage_RCS,5_u_shaped,25,True,0.08676433563232422,,,0.02592987968923732,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,26,True,0.002151012420654297,,,6.549498111680071e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,26,True,0.0013699531555175781,,,,,,Success
OneStage_RCS,5_u_shaped,26,True,0.23132586479187012,,,0.07426155537217877,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,27,True,0.0021533966064453125,,,4.1195452477811954e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,27,True,0.001313924789428711,,,,,,Success
OneStage_RCS,5_u_shaped,27,True,0.24603772163391113,,,0.04825319267757151,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,28,True,0.0021924972534179688,,,3.3218621820055173e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,28,True,0.0013060569763183594,,,,,,Success
OneStage_RCS,5_u_shaped,28,True,0.19530940055847168,,,0.03748535032578227,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,29,True,0.003131389617919922,,,2.0628304277659556e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,29,True,0.0016620159149169922,,,,,,Success
OneStage_RCS,5_u_shaped,29,True,0.1799006462097168,,,0.028737971885772966,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,30,True,0.002210378646850586,,,2.9046848411616706e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,30,True,0.001474618911743164,,,,,,Success
OneStage_RCS,5_u_shaped,30,True,0.20476508140563965,,,0.034079543618323195,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,31,True,0.0022165775299072266,,,1.8150735433384716e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,31,True,0.0012929439544677734,,,,,,Success
OneStage_RCS,5_u_shaped,31,True,0.09546756744384766,,,0.021699258522634143,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,32,True,0.0023407936096191406,,,2.239523636224726e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,32,True,0.0018167495727539062,,,,,,Success
OneStage_RCS,5_u_shaped,32,True,0.27132606506347656,,,0.024639982127639813,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,33,True,0.0021576881408691406,,,6.723238380761411e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,33,True,0.0018591880798339844,,,,,,Success
OneStage_RCS,5_u_shaped,33,True,0.24399399757385254,,,0.07359357976308373,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,34,True,0.002466917037963867,,,1.8603816542812484e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,34,True,0.001516103744506836,,,,,,Success
OneStage_RCS,5_u_shaped,34,True,0.17869329452514648,,,0.021087452390130608,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,35,True,0.002265453338623047,,,4.985128661629008e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,35,True,0.0016155242919921875,,,,,,Success
OneStage_RCS,5_u_shaped,35,True,0.19992423057556152,,,0.047716591906506275,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,36,True,0.002164125442504883,,,2.681145738483593e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,36,True,0.001583099365234375,,,,,,Success
OneStage_RCS,5_u_shaped,36,True,0.15703535079956055,,,0.03642475469894983,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,37,True,0.003085613250732422,,,1.8889204610361273e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,37,True,0.0014181137084960938,,,,,,Success
OneStage_RCS,5_u_shaped,37,True,0.1652679443359375,,,0.024014184865960606,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,38,True,0.002286672592163086,,,3.0379049991018027e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,38,True,0.0015299320220947266,,,,,,Success
OneStage_RCS,5_u_shaped,38,True,0.26088547706604004,,,0.04039533552733419,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,39,True,0.002422332763671875,,,5.56652521504995e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,39,True,0.0015616416931152344,,,,,,Success
OneStage_RCS,5_u_shaped,39,True,0.18279027938842773,,,0.0662081728494168,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,40,True,0.002471923828125,,,2.1188622200525095e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,40,True,0.001455545425415039,,,,,,Success
OneStage_RCS,5_u_shaped,40,True,0.25545811653137207,,,0.024901277531269122,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,41,True,0.0021643638610839844,,,6.926800874473333e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,41,True,0.0012960433959960938,,,,,,Success
OneStage_RCS,5_u_shaped,41,True,0.22792720794677734,,,0.07147886628302622,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,42,True,0.0024077892303466797,,,5.049630747869086e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,42,True,0.0015902519226074219,,,,,,Success
OneStage_RCS,5_u_shaped,42,True,0.28724217414855957,,,0.05859753356471274,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,43,True,0.0022771358489990234,,,3.9938545750308226e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,43,True,0.0013911724090576172,,,,,,Success
OneStage_RCS,5_u_shaped,43,True,0.18204164505004883,,,0.04676269635584491,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,44,True,0.0022614002227783203,,,2.787772229003129e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,44,True,0.001424551010131836,,,,,,Success
OneStage_RCS,5_u_shaped,44,True,0.1310744285583496,,,0.03184914365314043,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,45,True,0.0021467208862304688,,,2.925289117377874e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,45,True,0.0013613700866699219,,,,,,Success
OneStage_RCS,5_u_shaped,45,True,0.18024611473083496,,,0.03612009907113545,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,46,True,0.0021927356719970703,,,2.5374989002960537e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,46,True,0.0013408660888671875,,,,,,Success
OneStage_RCS,5_u_shaped,46,True,0.13889408111572266,,,0.024396024191580323,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,47,True,0.0021953582763671875,,,6.82732711732333e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,47,True,0.0013778209686279297,,,,,,Success
OneStage_RCS,5_u_shaped,47,True,0.23780441284179688,,,0.07267155759413077,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,48,True,0.0022652149200439453,,,7.21500361444559e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,48,True,0.0013747215270996094,,,,,,Success
OneStage_RCS,5_u_shaped,48,True,0.2673075199127197,,,0.08163600720617768,,,Success
TwoStage_RCS_DL_HKSJ,5_u_shaped,49,True,0.002205371856689453,,,4.1951335642564674e-07,,,Success
TwoStage_RCS_Fixed,5_u_shaped,49,True,0.0015957355499267578,,,,,,Success
OneStage_RCS,5_u_shaped,49,True,0.16892552375793457,,,0.04179089004668632,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,0,True,0.00261688232421875,,,1.391768141969682e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,0,True,0.0014271736145019531,,,,,,Success
OneStage_RCS,6_j_shaped,0,True,0.15656447410583496,,,0.014681570248326382,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,1,True,0.0022628307342529297,,,3.657504767881629e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,1,True,0.001550436019897461,,,,,,Success
OneStage_RCS,6_j_shaped,1,True,0.13666844367980957,,,0.04224191066403474,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,2,True,0.002344369888305664,,,3.9145033651323974e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,2,True,0.0016283988952636719,,,,,,Success
OneStage_RCS,6_j_shaped,2,True,0.23007416725158691,,,0.04861077404785696,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,3,True,0.002298593521118164,,,1.5131466449096195e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,3,True,0.0015993118286132812,,,,,,Success
OneStage_RCS,6_j_shaped,3,True,0.30419135093688965,,,0.021415437502961543,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,4,True,0.0023679733276367188,,,2.60566694568288e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,4,True,0.0014264583587646484,,,,,,Success
OneStage_RCS,6_j_shaped,4,True,0.29953813552856445,,,0.03167109104655797,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,5,True,0.0021169185638427734,,,3.9681759243835006e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,5,True,0.0013194084167480469,,,,,,Success
OneStage_RCS,6_j_shaped,5,True,0.23229408264160156,,,0.03670730915724532,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,6,True,0.0023148059844970703,,,3.6082841453996916e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,6,True,0.0014657974243164062,,,,,,Success
OneStage_RCS,6_j_shaped,6,True,0.370499849319458,,,0.04822592639024354,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,7,True,0.0022461414337158203,,,4.522644530831406e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,7,True,0.0013806819915771484,,,,,,Success
OneStage_RCS,6_j_shaped,7,True,0.27908873558044434,,,0.05898527917835313,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,8,True,0.0022225379943847656,,,5.684699109305171e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,8,True,0.0015025138854980469,,,,,,Success
OneStage_RCS,6_j_shaped,8,True,0.27557849884033203,,,0.05934584130724771,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,9,True,0.002334117889404297,,,4.6241074468969565e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,9,True,0.0014450550079345703,,,,,,Success
OneStage_RCS,6_j_shaped,9,True,0.2197275161743164,,,0.057024004507615446,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,10,True,0.002486705780029297,,,5.090761753266525e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,10,True,0.0013165473937988281,,,,,,Success
OneStage_RCS,6_j_shaped,10,True,0.22759509086608887,,,0.055976210204539745,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,11,True,0.002198934555053711,,,8.560202686983965e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,11,True,0.0012922286987304688,,,,,,Success
OneStage_RCS,6_j_shaped,11,True,0.1744096279144287,,,0.11219353961422188,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,12,True,0.002167940139770508,,,2.5854752182691174e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,12,True,0.00138092041015625,,,,,,Success
OneStage_RCS,6_j_shaped,12,True,0.2080371379852295,,,0.025029941801919434,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,13,True,0.0021703243255615234,,,3.586045300131777e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,13,True,0.0013165473937988281,,,,,,Success
OneStage_RCS,6_j_shaped,13,True,0.23066449165344238,,,0.03688120764999625,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,14,True,0.002341032028198242,,,4.045735691235957e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,14,True,0.001615762710571289,,,,,,Success
OneStage_RCS,6_j_shaped,14,True,0.23485851287841797,,,0.04334730695498762,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,15,True,0.002162456512451172,,,3.6054092299226356e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,15,True,0.001453399658203125,,,,,,Success
OneStage_RCS,6_j_shaped,15,True,0.2359175682067871,,,0.051301182203278936,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,16,True,0.002112150192260742,,,4.3643705686746293e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,16,True,0.0015780925750732422,,,,,,Success
OneStage_RCS,6_j_shaped,16,True,0.12662053108215332,,,0.05564969677740087,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,17,True,0.0022199153900146484,,,2.978890527619637e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,17,True,0.0013165473937988281,,,,,,Success
OneStage_RCS,6_j_shaped,17,True,0.233428955078125,,,0.03173022472915818,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,18,True,0.0023872852325439453,,,3.225007859573303e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,18,True,0.001607656478881836,,,,,,Success
OneStage_RCS,6_j_shaped,18,True,0.12255263328552246,,,0.043071477965997924,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,19,True,0.0024328231811523438,,,4.875272860900695e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,19,True,0.0013055801391601562,,,,,,Success
OneStage_RCS,6_j_shaped,19,True,0.23899483680725098,,,0.05111346519468054,,,Success
TwoStage_RCS_DL_HKSJ,6_j_shaped,20,True,0.002164125442504883,,,3.2571743833156316e-07,,,Success
TwoStage_RCS_Fixed,6_j_shaped,20,True,0.0016002655029296875,,,,,,Success
