scenario,method,sim_idx,converged,mse,coverage,interval_score,sharpness,calibration,tau2,I2
2_quadratic_mod_het,OneStage_RCS,31,True,0.0009372400159411015,100.0,0.1632981145965935,0.1632981145965935,0.0,0.022594010532774808,90.46296491077211
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,32,True,0.005673161609251111,100.0,417.7162953829983,417.7162953829983,0.0,2.185448021950088e-07,91.11982693101433
2_quadratic_mod_het,TwoStage_RCS_Fixed,32,True,0.005842069097859094,91.0,24.41271149798065,24.33569403411598,0.07701746386466816,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,32,True,0.0024841630228533054,93.0,0.19710141608665166,0.1685427500183672,0.02855866606828448,0.024411050140753388,90.87125867933678
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,33,True,0.002278830420671003,100.0,1248.3844975536263,1248.3844975536263,0.0,6.392174696793485e-07,96.97013424224959
2_quadratic_mod_het,TwoStage_RCS_Fixed,33,True,0.0030702284227881772,89.0,24.904005720020265,24.840766671334688,0.06323904868557617,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,33,True,0.005193262119683946,100.0,0.2676689520325889,0.2676689520325889,0.0,0.0666260968730055,96.5514870361074
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,34,True,0.0898041246965355,95.0,384.55438591165495,384.5289235545859,0.02546235706903901,1.813405643720398e-07,91.63876805578212
2_quadratic_mod_het,TwoStage_RCS_Fixed,34,True,0.09555217794911992,87.0,24.220332057594057,23.864207042493184,0.35612501510087524,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,34,True,0.007030464123741388,47.0,0.43947024734805673,0.16157027377473057,0.27789997357332624,0.02167099494409054,89.95489736077089
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,35,True,0.009989730737259199,96.0,798.1080308325687,798.0516741000066,0.05635673256227795,4.7577447904921444e-07,95.25031155267256
2_quadratic_mod_het,TwoStage_RCS_Fixed,35,True,0.009363702511614384,86.0,23.640806692692117,23.04629147957823,0.594515213113883,0.0,0.0
